timestamp_ms,event,best_bid,best_ask,mid_price,last_trade_price,last_trade_qty,vwap,sma,rsi,signal,signal_reason
1772090042908,trade,68215.90,68215.91,68215.90,68215.90,0.004510,68226.88,68215.91,0.0,NONE,RSI exited overbought zone
1772090042992,trade,68215.90,68215.91,68215.90,68215.90,0.004510,68226.85,68215.90,0.0,NONE,RSI exited overbought zone
1772090043076,trade,68215.90,68215.91,68215.90,68215.90,0.004510,68226.82,68215.90,0.0,NONE,RSI exited overbought zone
1772090043160,trade,68215.90,68215.91,68215.90,68215.90,0.004510,68226.79,68215.90,0.0,NONE,RSI exited overbought zone
1772090043246,trade,68215.90,68215.91,68215.90,68215.90,0.004510,68226.77,68215.90,0.0,NONE,RSI exited overbought zone
1772090043332,trade,68215.90,68215.91,68215.90,68215.90,0.004510,68226.74,68215.90,0.0,NONE,RSI exited overbought zone
1772090043417,trade,68215.90,68215.91,68215.90,68215.90,0.004510,68226.71,68215.90,0.0,NONE,RSI exited overbought zone
1772090043503,trade,68215.90,68215.91,68215.90,68215.90,0.004510,68226.68,68215.90,0.0,NONE,RSI exited overbought zone
1772090043590,trade,68215.90,68215.91,68215.90,68215.90,0.004510,68226.66,68215.90,0.0,NONE,RSI exited overbought zone
1772090043673,trade,68215.90,68215.91,68215.90,68215.90,0.004510,68226.63,68215.90,0.0,NONE,RSI exited overbought zone
1772090043757,trade,68215.90,68215.91,68215.90,68215.90,0.004510,68226.60,68215.90,0.0,NONE,RSI exited overbought zone
1772090043841,trade,68215.90,68215.91,68215.90,68215.90,0.004510,68226.58,68215.90,0.0,NONE,RSI exited overbought zone
1772090043924,trade,68215.90,68215.91,68215.90,68215.90,0.004510,68226.55,68215.90,0.0,NONE,RSI exited overbought zone
1772090044010,trade,68215.90,68215.91,68215.90,68215.91,0.000530,68226.53,68215.90,99.0,BUY,RSI exited oversold zone
1772090044112,trade,68215.90,68215.91,68215.90,68215.91,0.000530,68226.53,68215.90,99.0,NONE,RSI exited oversold zone
1772090044199,trade,68215.90,68215.91,68215.90,68215.91,0.000530,68226.52,68215.91,99.0,NONE,RSI exited oversold zone
1772090044291,trade,68215.90,68215.91,68215.90,68215.91,0.000530,68226.52,68215.91,0.0,NONE,RSI exited overbought zone
1772090044386,trade,68215.90,68215.91,68215.90,68215.91,0.000530,68226.52,68215.91,0.0,NONE,RSI exited overbought zone
1772090044473,trade,68215.90,68215.91,68215.90,68215.90,0.000740,68226.51,68215.91,0.0,NONE,RSI exited overbought zone
1772090044557,trade,68215.90,68215.91,68215.90,68215.90,0.000740,68226.51,68215.91,0.0,NONE,RSI exited overbought zone
1772090044641,trade,68215.90,68215.91,68215.90,68215.90,0.000740,68226.50,68215.90,0.0,NONE,RSI exited overbought zone
1772090044725,trade,68215.90,68215.91,68215.90,68215.90,0.000740,68226.50,68215.90,0.0,NONE,RSI exited overbought zone
1772090044809,trade,68215.90,68215.91,68215.90,68215.90,0.000740,68226.50,68215.90,0.0,NONE,RSI exited overbought zone
1772090044894,trade,68215.90,68215.91,68215.90,68215.90,0.000740,68226.49,68215.90,0.0,NONE,RSI exited overbought zone
1772090044981,trade,68215.90,68215.91,68215.90,68215.90,0.000740,68226.49,68215.90,0.0,NONE,RSI exited overbought zone
1772090045066,trade,68215.90,68215.91,68215.90,68215.91,0.000820,68226.48,68215.90,99.0,NONE,RSI exited oversold zone
1772090045150,trade,68215.90,68215.91,68215.90,68215.91,0.000820,68226.48,68215.90,99.0,NONE,RSI exited oversold zone
1772090045236,trade,68215.90,68215.91,68215.90,68215.91,0.000100,68226.47,68215.91,99.0,NONE,RSI exited oversold zone
1772090045326,trade,68215.90,68215.91,68215.90,68215.91,0.000100,68226.47,68215.91,0.0,NONE,RSI exited overbought zone
1772090045411,trade,68215.90,68215.91,68215.90,68215.91,0.000100,68226.47,68215.91,0.0,NONE,RSI exited overbought zone
1772090045498,trade,68215.90,68215.91,68215.90,68215.91,0.000300,68226.47,68215.91,0.0,NONE,RSI exited overbought zone
1772090045584,trade,68215.90,68215.91,68215.90,68215.91,0.000300,68226.47,68215.91,0.0,NONE,RSI exited overbought zone
1772090045668,trade,68215.90,68215.91,68215.90,68215.91,0.000300,68226.47,68215.91,0.0,NONE,RSI exited overbought zone
1772090045754,trade,68215.90,68215.91,68215.90,68215.91,0.000300,68226.47,68215.91,0.0,NONE,RSI exited overbought zone
1772090045840,trade,68215.90,68215.91,68215.90,68215.91,0.000300,68226.46,68215.91,0.0,NONE,RSI exited overbought zone
1772090045925,trade,68215.90,68215.91,68215.90,68215.91,0.000300,68226.46,68215.91,0.0,NONE,RSI exited overbought zone
1772090046009,trade,68215.90,68215.91,68215.90,68215.91,0.000300,68226.46,68215.91,0.0,NONE,RSI exited overbought zone
1772090046094,trade,68215.90,68215.91,68215.90,68215.91,0.000140,68226.46,68215.91,0.0,NONE,RSI exited overbought zone
1772090046180,trade,68215.90,68215.91,68215.90,68215.91,0.000140,68226.46,68215.91,0.0,NONE,RSI exited overbought zone
1772090046266,trade,68215.90,68215.91,68215.90,68215.91,0.001040,68226.46,68215.91,0.0,NONE,RSI exited overbought zone
1772090046350,trade,68215.90,68215.91,68215.90,68215.91,0.001040,68226.45,68215.91,0.0,NONE,RSI exited overbought zone
1772090046434,trade,68215.90,68215.91,68215.90,68215.91,0.001040,68226.44,68215.91,0.0,NONE,RSI exited overbought zone
1772090046521,trade,68215.90,68215.91,68215.90,68215.90,0.031340,68226.30,68215.91,0.0,NONE,RSI exited overbought zone
1772090046608,trade,68215.90,68215.91,68215.90,68215.90,0.031340,68226.13,68215.91,0.0,NONE,RSI exited overbought zone
1772090046692,trade,68215.90,68215.91,68215.90,68215.91,0.000150,68226.06,68215.90,50.0,NONE,RSI exited oversold zone
1772090046776,trade,68215.90,68215.91,68215.90,68215.91,0.000150,68226.06,68215.90,99.0,NONE,RSI exited oversold zone
1772090046861,trade,68215.90,68215.91,68215.90,68215.91,0.000080,68226.06,68215.91,99.0,NONE,RSI exited oversold zone
1772090046948,trade,68215.90,68215.91,68215.90,68215.91,0.000080,68226.06,68215.91,0.0,NONE,RSI exited overbought zone
1772090047033,trade,68215.90,68215.91,68215.90,68215.91,0.000080,68226.06,68215.91,0.0,NONE,RSI exited overbought zone
1772090047118,trade,68215.90,68215.91,68215.90,68215.91,0.000080,68226.06,68215.91,0.0,NONE,RSI exited overbought zone
1772090047206,trade,68215.90,68215.91,68215.90,68215.91,0.000080,68226.06,68215.91,0.0,NONE,RSI exited overbought zone
1772090047289,trade,68215.90,68215.91,68215.90,68215.91,0.000080,68226.06,68215.91,0.0,NONE,RSI exited overbought zone
1772090047407,trade,68215.90,68215.91,68215.90,68215.91,0.062280,68225.74,68215.91,0.0,NONE,RSI exited overbought zone
1772090047491,trade,68215.90,68215.91,68215.90,68215.91,0.062280,68225.44,68215.91,0.0,NONE,RSI exited overbought zone
1772090047575,trade,68215.90,68215.91,68215.90,68215.91,0.062280,68225.15,68215.91,0.0,NONE,RSI exited overbought zone
1772090047659,trade,68215.90,68215.91,68215.90,68215.90,0.000200,68225.15,68215.91,0.0,NONE,RSI exited overbought zone
1772090047743,trade,68215.90,68215.91,68215.90,68215.90,0.000200,68225.15,68215.90,0.0,NONE,RSI exited overbought zone
1772090047828,trade,68215.90,68215.91,68215.90,68215.90,0.000200,68225.15,68215.90,0.0,NONE,RSI exited overbought zone
1772090047913,trade,68215.90,68215.91,68215.90,68215.90,0.000200,68225.15,68215.90,0.0,NONE,RSI exited overbought zone
1772090048000,trade,68215.90,68215.91,68215.90,68215.90,0.000200,68225.15,68215.90,0.0,NONE,RSI exited overbought zone
1772090048086,trade,68215.90,68215.91,68215.90,68215.90,0.000200,68225.15,68215.90,0.0,NONE,RSI exited overbought zone
1772090048175,trade,68215.90,68215.91,68215.90,68215.90,0.000200,68225.15,68215.90,0.0,NONE,RSI exited overbought zone
1772090048260,trade,68215.90,68215.91,68215.90,68215.90,0.000200,68225.15,68215.90,0.0,NONE,RSI exited overbought zone
1772090048348,trade,68212.82,68212.83,68212.83,68212.82,0.000200,68225.14,68215.34,0.0,NONE,RSI exited overbought zone
1772090048434,trade,68212.82,68212.83,68212.83,68212.82,0.000200,68225.14,68214.57,0.0,NONE,RSI exited overbought zone
1772090048525,trade,68212.82,68212.83,68212.83,68212.82,0.000720,68225.14,68213.80,0.0,NONE,RSI exited overbought zone
1772090048611,trade,68212.82,68212.83,68212.83,68212.82,0.000720,68225.14,68213.03,0.0,NONE,RSI exited overbought zone
1772090048697,trade,68212.82,68212.83,68212.83,68212.82,0.000720,68225.13,68212.82,0.0,NONE,RSI exited overbought zone
1772090048784,trade,68212.82,68212.83,68212.83,68212.82,0.005380,68225.10,68212.82,0.0,NONE,RSI exited overbought zone
1772090048868,trade,68212.82,68212.83,68212.83,68212.82,0.005380,68225.07,68212.82,0.0,NONE,RSI exited overbought zone
1772090048957,trade,68212.82,68212.83,68212.83,68212.82,0.005380,68225.04,68212.82,0.0,NONE,RSI exited overbought zone
1772090049042,trade,68212.82,68212.83,68212.83,68212.82,0.005380,68225.01,68212.82,0.0,NONE,RSI exited overbought zone
1772090049125,trade,68212.82,68212.83,68212.83,68212.82,0.005380,68224.98,68212.82,0.0,NONE,RSI exited overbought zone
1772090049209,trade,68212.82,68212.83,68212.83,68212.82,0.005380,68224.95,68212.82,0.0,NONE,RSI exited overbought zone
1772090049293,trade,68212.82,68212.83,68212.83,68212.82,0.005380,68224.91,68212.82,0.0,NONE,RSI exited overbought zone
1772090049377,trade,68212.82,68212.83,68212.83,68212.82,0.002020,68224.90,68212.82,0.0,NONE,RSI exited overbought zone
1772090049463,trade,68212.82,68212.83,68212.83,68212.82,0.002020,68224.89,68212.82,0.0,NONE,RSI exited overbought zone
1772090049550,trade,68212.82,68212.83,68212.83,68212.82,0.000740,68224.88,68212.82,0.0,NONE,RSI exited overbought zone
1772090049634,trade,68212.82,68212.83,68212.83,68212.82,0.000740,68224.88,68212.82,0.0,NONE,RSI exited overbought zone
1772090049723,trade,68212.82,68212.83,68212.83,68212.82,0.000740,68224.88,68212.82,0.0,NONE,RSI exited overbought zone
1772090049810,trade,68212.82,68212.83,68212.83,68212.82,0.124800,68224.21,68212.82,0.0,NONE,RSI exited overbought zone
1772090049894,trade,68212.82,68212.83,68212.83,68212.82,0.124800,68223.62,68212.82,0.0,NONE,RSI exited overbought zone
1772090049977,trade,68212.82,68212.83,68212.83,68212.82,0.124800,68223.08,68212.82,0.0,NONE,RSI exited overbought zone
1772090050061,trade,68212.82,68212.83,68212.83,68212.83,0.001010,68222.79,68212.82,99.0,NONE,RSI exited oversold zone
1772090050147,trade,68212.82,68212.83,68212.83,68212.83,0.001010,68222.78,68212.82,99.0,NONE,RSI exited oversold zone
1772090050232,trade,68212.82,68212.83,68212.83,68212.83,0.001010,68222.78,68212.83,99.0,NONE,RSI exited oversold zone
1772090050318,trade,68212.82,68212.83,68212.83,68212.83,0.001010,68222.77,68212.83,0.0,NONE,RSI exited overbought zone
1772090050403,trade,68212.82,68212.83,68212.83,68212.83,0.001010,68222.77,68212.83,0.0,NONE,RSI exited overbought zone
1772090050492,trade,68212.82,68212.83,68212.83,68212.83,0.034480,68222.69,68212.83,0.0,NONE,RSI exited overbought zone
1772090050576,trade,68212.82,68212.83,68212.83,68212.83,0.034480,68222.56,68212.83,0.0,NONE,RSI exited overbought zone
1772090050659,trade,68212.82,68212.83,68212.83,68212.83,0.000660,68222.46,68212.83,0.0,NONE,RSI exited overbought zone
1772090050743,trade,68212.82,68212.83,68212.83,68212.83,0.000660,68222.46,68212.83,0.0,NONE,RSI exited overbought zone
1772090050830,trade,68212.82,68212.83,68212.83,68212.83,0.000660,68222.46,68212.83,0.0,NONE,RSI exited overbought zone
1772090050917,trade,68212.82,68212.83,68212.83,68212.83,0.000660,68222.45,68212.83,0.0,NONE,RSI exited overbought zone
1772090051002,trade,68212.82,68212.83,68212.83,68212.83,0.000660,68222.45,68212.83,0.0,NONE,RSI exited overbought zone
1772090051089,trade,68212.82,68212.83,68212.83,68212.82,0.001300,68222.45,68212.83,0.0,NONE,RSI exited overbought zone
1772090051174,trade,68212.82,68212.83,68212.83,68212.82,0.001300,68222.44,68212.83,0.0,NONE,RSI exited overbought zone
1772090051258,trade,68212.82,68212.83,68212.83,68212.82,0.001300,68222.44,68212.82,0.0,NONE,RSI exited overbought zone
1772090051342,trade,68206.17,68206.18,68206.17,68206.18,0.000150,68222.44,68211.52,0.0,NONE,RSI exited overbought zone
1772090051426,trade,68206.17,68206.18,68206.17,68206.18,0.000150,68222.44,68209.86,0.0,NONE,RSI exited overbought zone
1772090051510,trade,68206.17,68206.18,68206.17,68206.17,0.031350,68222.32,68208.20,0.0,NONE,RSI exited overbought zone
1772090051597,trade,68206.17,68206.18,68206.17,68206.17,0.031350,68222.14,68206.54,0.0,NONE,RSI exited overbought zone
1772090051685,trade,68206.17,68206.18,68206.17,68206.17,0.031350,68221.96,68206.17,0.0,NONE,RSI exited overbought zone
1772090051770,trade,68206.17,68206.18,68206.17,68206.17,0.031350,68221.78,68206.17,0.0,NONE,RSI exited overbought zone
1772090051859,trade,68206.17,68206.18,68206.17,68206.17,0.031350,68221.61,68206.17,0.0,NONE,RSI exited overbought zone
1772090051943,trade,68206.17,68206.18,68206.17,68206.17,0.031350,68221.44,68206.17,0.0,NONE,RSI exited overbought zone
1772090052028,trade,68206.17,68206.18,68206.17,68206.17,0.031350,68221.27,68206.17,0.0,NONE,RSI exited overbought zone
1772090052114,trade,68206.17,68206.18,68206.17,68206.18,0.015300,68221.15,68206.17,99.0,NONE,RSI exited oversold zone
1772090052200,trade,68206.17,68206.18,68206.17,68206.18,0.015300,68221.07,68206.17,99.0,NONE,RSI exited oversold zone
1772090052284,trade,68206.17,68206.18,68206.17,68206.18,0.015300,68220.99,68206.18,99.0,NONE,RSI exited oversold zone
1772090052368,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.99,68206.18,0.0,NONE,RSI exited overbought zone
1772090052456,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.99,68206.17,0.0,NONE,RSI exited overbought zone
1772090052543,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.99,68206.17,0.0,NONE,RSI exited overbought zone
1772090052626,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.99,68206.17,0.0,NONE,RSI exited overbought zone
1772090052710,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.98,68206.17,0.0,NONE,RSI exited overbought zone
1772090052796,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.98,68206.17,0.0,NONE,RSI exited overbought zone
1772090052883,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.98,68206.17,0.0,NONE,RSI exited overbought zone
1772090052966,trade,68206.17,68206.18,68206.17,68206.18,0.000400,68220.98,68206.17,99.0,NONE,RSI exited oversold zone
1772090053051,trade,68206.17,68206.18,68206.17,68206.18,0.000400,68220.98,68206.17,99.0,NONE,RSI exited oversold zone
1772090053136,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.98,68206.18,50.0,NONE,RSI exited overbought zone
1772090053220,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.98,68206.18,0.0,NONE,RSI exited overbought zone
1772090053303,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.98,68206.17,0.0,NONE,RSI exited overbought zone
1772090053387,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.97,68206.17,0.0,NONE,RSI exited overbought zone
1772090053470,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.97,68206.17,0.0,NONE,RSI exited overbought zone
1772090053553,trade,68206.17,68206.18,68206.17,68206.18,0.000400,68220.97,68206.17,99.0,NONE,RSI exited oversold zone
1772090053637,trade,68206.17,68206.18,68206.17,68206.17,0.000140,68220.97,68206.17,50.0,NONE,RSI exited overbought zone
1772090053720,trade,68206.17,68206.18,68206.17,68206.17,0.000140,68220.97,68206.17,50.0,NONE,RSI exited overbought zone
1772090053807,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.97,68206.17,0.0,NONE,RSI exited overbought zone
1772090053909,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.97,68206.17,0.0,NONE,RSI exited overbought zone
1772090053996,trade,68206.17,68206.18,68206.17,68206.18,0.001370,68220.94,68206.17,99.0,NONE,RSI exited oversold zone
1772090054084,trade,68206.17,68206.18,68206.17,68206.18,0.001370,68220.93,68206.17,99.0,NONE,RSI exited oversold zone
1772090054173,trade,68206.17,68206.18,68206.17,68206.17,0.015000,68220.89,68206.17,50.0,NONE,RSI exited overbought zone
1772090054260,trade,68206.17,68206.18,68206.17,68206.17,0.015000,68220.81,68206.17,0.0,NONE,RSI exited overbought zone
1772090054348,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.75,68206.17,0.0,NONE,RSI exited overbought zone
1772090054437,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.75,68206.17,0.0,NONE,RSI exited overbought zone
1772090054527,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.75,68206.17,0.0,NONE,RSI exited overbought zone
1772090054617,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.75,68206.17,0.0,NONE,RSI exited overbought zone
1772090054704,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.75,68206.17,0.0,NONE,RSI exited overbought zone
1772090054792,trade,68206.17,68206.18,68206.17,68206.18,0.000400,68220.75,68206.17,99.0,NONE,RSI exited oversold zone
1772090054881,trade,68206.17,68206.18,68206.17,68206.18,0.000400,68220.75,68206.17,99.0,NONE,RSI exited oversold zone
1772090054969,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.75,68206.18,50.0,NONE,RSI exited overbought zone
1772090055058,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.74,68206.18,0.0,NONE,RSI exited overbought zone
1772090055147,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.74,68206.17,0.0,NONE,RSI exited overbought zone
1772090055236,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.74,68206.17,0.0,NONE,RSI exited overbought zone
1772090055331,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.74,68206.17,0.0,NONE,RSI exited overbought zone
1772090055430,trade,68206.17,68206.18,68206.17,68206.17,0.000190,68220.74,68206.17,0.0,NONE,RSI exited overbought zone
1772090055524,trade,68206.17,68206.18,68206.17,68206.17,0.000190,68220.74,68206.17,0.0,NONE,RSI exited overbought zone
1772090055617,trade,68206.17,68206.18,68206.17,68206.17,0.002190,68220.73,68206.17,0.0,NONE,RSI exited overbought zone
1772090055714,trade,68206.17,68206.18,68206.17,68206.17,0.002190,68220.72,68206.17,0.0,NONE,RSI exited overbought zone
1772090055812,trade,68206.17,68206.18,68206.17,68206.17,0.002190,68220.71,68206.17,0.0,NONE,RSI exited overbought zone
1772090055911,trade,68206.17,68206.18,68206.17,68206.17,0.002190,68220.70,68206.17,0.0,NONE,RSI exited overbought zone
1772090056008,trade,68206.17,68206.18,68206.17,68206.18,0.000400,68220.70,68206.17,99.0,NONE,RSI exited oversold zone
1772090056104,trade,68206.17,68206.18,68206.17,68206.18,0.000400,68220.69,68206.17,99.0,NONE,RSI exited oversold zone
1772090056201,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.69,68206.17,50.0,NONE,RSI exited overbought zone
1772090056296,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.69,68206.17,0.0,NONE,RSI exited overbought zone
1772090056392,trade,68206.17,68206.18,68206.17,68206.17,0.023500,68220.67,68206.17,0.0,NONE,RSI exited overbought zone
1772090056488,trade,68206.17,68206.18,68206.17,68206.17,0.023500,68220.56,68206.17,0.0,NONE,RSI exited overbought zone
1772090056576,trade,68206.17,68206.18,68206.17,68206.17,0.023500,68220.45,68206.17,0.0,NONE,RSI exited overbought zone
1772090056664,trade,68206.17,68206.18,68206.17,68206.18,0.000300,68220.44,68206.17,99.0,NONE,RSI exited oversold zone
1772090056751,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.44,68206.17,50.0,NONE,RSI exited overbought zone
1772090056839,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.44,68206.17,0.0,NONE,RSI exited overbought zone
1772090056928,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.44,68206.17,0.0,NONE,RSI exited overbought zone
1772090057028,trade,68206.17,68206.18,68206.17,68206.18,0.000190,68220.44,68206.17,99.0,BUY,RSI exited oversold zone
1772090057127,trade,68206.17,68206.18,68206.17,68206.17,0.001860,68220.43,68206.17,50.0,NONE,RSI exited overbought zone
1772090057224,trade,68206.17,68206.18,68206.17,68206.17,0.002080,68220.42,68206.17,50.0,NONE,RSI exited overbought zone
1772090057321,trade,68206.17,68206.18,68206.17,68206.17,0.002080,68220.41,68206.17,0.0,NONE,RSI exited overbought zone
1772090057417,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.41,68206.17,0.0,NONE,RSI exited overbought zone
1772090057515,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.41,68206.17,0.0,NONE,RSI exited overbought zone
1772090057611,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.40,68206.17,0.0,NONE,RSI exited overbought zone
1772090057700,trade,68206.17,68206.18,68206.17,68206.18,0.000440,68220.40,68206.17,99.0,NONE,RSI exited oversold zone
1772090057790,trade,68206.17,68206.18,68206.17,68206.18,0.000440,68220.40,68206.17,99.0,NONE,RSI exited oversold zone
1772090057877,trade,68206.17,68206.18,68206.17,68206.18,0.000440,68220.40,68206.18,0.0,SELL,RSI exited overbought zone
1772090057967,trade,68206.17,68206.18,68206.17,68206.18,0.000440,68220.40,68206.18,0.0,NONE,RSI exited overbought zone
1772090058055,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.39,68206.18,0.0,NONE,RSI exited overbought zone
1772090058143,trade,68206.17,68206.18,68206.17,68206.17,0.000200,68220.39,68206.18,0.0,NONE,RSI exited overbought zone
